# Weather station Moscow, Russia, WMO_ID=27612,selection from 01.02.2022 till 01.02.2023, all days
# Encoding: Unicode
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=27612&lang=en
#
"Local time in Moscow";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"24.04.2022 18:00";"10.5";"745.3";"758.8";"-0.3";"88";"Wind blowing from the east-southeast";"1";"";"";"100%.";"Rain, not freezing, continuous, slight at time of observation. ";"Shower(s).";"Rain.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"11.0";"8.6";"2.0";"12";"";"";"";"";
"24.04.2022 15:00";"13.6";"745.6";"758.9";"-0.1";"62";"Wind blowing from the south";"2";"";"";"100%.";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"100%.";"1000-1500";"";"";"16.0";"6.5";"";"";"";"";"";"";
"24.04.2022 12:00";"12.8";"745.7";"759.1";"-0.8";"55";"Wind blowing from the east";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"1000-1500";"";"";"20.0";"3.8";"";"";"";"";"";"";
"24.04.2022 09:00";"9.4";"746.5";"760.0";"-0.1";"72";"Wind blowing from the east";"1";"";"";"100%.";" ";"";"";"6.5";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"1000-1500";"";"";"18.0";"4.6";"No precipitation";"12";"Surface of ground wet (standing water in small or large pools on surface).";"5.0";"";"";
"24.04.2022 06:00";"8.0";"746.6";"760.3";"-0.5";"79";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"6.5";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2000-2500";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"17.0";"4.6";"No precipitation";"12";"";"";"";"";
"24.04.2022 03:00";"7.3";"747.1";"760.9";"-0.3";"81";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"13.0";"4.3";"";"";"";"";"";"";
"24.04.2022 00:00";"8.0";"747.4";"761.1";"-0.2";"78";"Calm, no wind";"0";"";"";"90  or more, but not 100%";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"90  or more, but not 100%";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"16.0";"4.3";"";"";"";"";"";"";
"23.04.2022 21:00";"11.9";"747.6";"761.1";"0.2";"58";"Wind blowing from the south-southeast";"1";"";"";"60%.";" ";"";"";"";"15.4";"Stratocumulus other than Stratocumulus cumulogenitus.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"19.0";"3.8";"No precipitation";"12";"";"";"";"";
"23.04.2022 18:00";"14.4";"747.4";"760.8";"-0.8";"46";"Wind blowing from the south-east";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"90  or more, but not 100%";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"2.8";"0.6";"12";"";"";"";"";
"23.04.2022 15:00";"14.7";"748.2";"761.6";"-0.7";"47";"Wind blowing from the south";"1";"";"";"70 – 80%.";" ";"";"";"";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"70 – 80%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"18.0";"3.3";"";"";"";"";"";"";
"23.04.2022 12:00";"12.1";"748.9";"762.4";"-0.5";"69";"Wind blowing from the east-northeast";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Cumulus and Stratocumulus other than Stratocumulus cumulogenitus, with bases at different levels.";"90  or more, but not 100%";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"12.0";"6.6";"";"";"";"";"";"";
"23.04.2022 09:00";"8.1";"749.4";"763.0";"0.0";"95";"Calm, no wind";"0";"";"";"100%.";"Mist. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"7.1";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"4.4";"7.4";"0.9";"12";"Flooded.";"6.0";"";"";
"23.04.2022 06:00";"7.2";"749.4";"763.2";"-0.2";"92";"Calm, no wind";"0";"";"";"100%.";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"7.1";"";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"100%.";"1000-1500";"";"";"4.6";"6.0";"0.3";"12";"";"";"";"";
"23.04.2022 03:00";"7.6";"749.6";"763.3";"-0.5";"86";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"1500-2000";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"13.0";"5.4";"";"";"";"";"";"";
"23.04.2022 00:00";"8.1";"750.1";"763.8";"-0.6";"83";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"1500-2000";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"19.0";"5.3";"";"";"";"";"";"";
"22.04.2022 21:00";"9.4";"750.7";"764.4";"-0.4";"77";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"11.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"1500-2000";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"19.0";"5.5";"No precipitation";"12";"";"";"";"";
"22.04.2022 18:00";"10.8";"751.1";"764.7";"-0.9";"67";"Wind blowing from the north-west";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"1000-1500";"";"";"20.0";"4.9";"No precipitation";"12";"";"";"";"";
"22.04.2022 15:00";"11.0";"752.0";"765.6";"-0.9";"64";"Wind blowing from the east";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"20.0";"4.3";"";"";"";"";"";"";
"22.04.2022 12:00";"9.5";"752.9";"766.6";"-0.5";"73";"Wind blowing from the north-east";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"20.0";"4.9";"";"";"";"";"";"";
"22.04.2022 09:00";"7.9";"753.4";"767.1";"0.0";"82";"Wind blowing from the east";"1";"";"";"100%.";" ";"";"";"6.5";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"19.0";"4.9";"No precipitation";"12";"Flooded.";"6.0";"";"";
"22.04.2022 06:00";"6.6";"753.4";"767.2";"0.0";"89";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"6.6";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"200-300";"";"";"14.0";"4.9";"No precipitation";"12";"";"";"";"";
"22.04.2022 03:00";"7.1";"753.4";"767.3";"0.0";"87";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"19.0";"5.0";"";"";"";"";"";"";
"22.04.2022 00:00";"7.2";"753.4";"767.2";"0.2";"85";"Wind blowing from the south-east";"1";"";"";"100%.";" ";"";"";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"20.0";"4.9";"";"";"";"";"";"";
"21.04.2022 21:00";"7.5";"753.2";"767.1";"0.8";"83";"Wind blowing from the east";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"7.6";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"20.0";"4.7";"5.0";"12";"";"";"";"";
"21.04.2022 18:00";"7.4";"752.4";"766.2";"0.6";"83";"Wind blowing from the east";"1";"";"";"100%.";"State of sky on the whole unchanged. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"20.0";"4.7";"5.0";"12";"";"";"";"";
"21.04.2022 15:00";"6.7";"751.8";"765.7";"1.4";"85";"Wind blowing from the east-northeast";"1";"";"10";"100%.";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"300-600";"";"";"20.0";"4.3";"";"";"";"";"";"";
"21.04.2022 12:00";"6.8";"750.4";"764.2";"1.5";"85";"Wind blowing from the east-northeast";"1";"";"";"100%.";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"1000-1500";"";"";"13.0";"4.4";"";"";"";"";"";"";
"21.04.2022 09:00";"7.6";"748.9";"762.6";"0.3";"65";"Wind blowing from the east-northeast";"2";"";"";"100%.";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"7.4";"";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"100%.";"1000-1500";"";"";"14.0";"1.4";"0.1";"12";"Surface of ground wet (standing water in small or large pools on surface).";"4.0";"";"";
"21.04.2022 06:00";"7.5";"748.6";"762.3";"0.1";"57";"Wind blowing from the north-east";"2";"";"";"100%.";" ";"";"";"7.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"60%.";"1000-1500";"Altocumulus translucidus or opacus in two or more layers, or Altocumulus opacus in a single layer, not progressively invading the sky, or Altocumulus with Altostratus or Nimbostratus.";"";"20.0";"-0.5";"No precipitation";"12";"";"";"";"";
"21.04.2022 03:00";"8.3";"748.5";"762.2";"-0.6";"52";"Wind blowing from the north-east";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"-1.2";"";"";"";"";"";"";
"21.04.2022 00:00";"9.9";"749.1";"762.7";"-0.2";"43";"Wind blowing from the east-northeast";"1";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"-2.1";"";"";"";"";"";"";
"20.04.2022 21:00";"12.1";"749.3";"762.8";"0.5";"35";"Wind blowing from the east-northeast";"2";"";"";"40%.";" ";"";"";"";"16.1";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"-3.0";"No precipitation";"12";"";"";"";"";
"20.04.2022 18:00";"14.9";"748.8";"762.1";"-0.2";"28";"Wind blowing from the north-east";"2";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"20.0";"-3.5";"No precipitation";"12";"";"";"";"";
"20.04.2022 15:00";"15.5";"749.0";"762.4";"-0.5";"26";"Wind blowing from the east-northeast";"3";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"17.0";"-3.9";"";"";"";"";"";"";
"20.04.2022 12:00";"13.9";"749.5";"763.0";"-0.3";"20";"Wind blowing from the east-northeast";"2";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"20.0";"-8.8";"";"";"";"";"";"";
"20.04.2022 09:00";"10.0";"749.8";"763.4";"0.3";"29";"Wind blowing from the east-northeast";"3";"";"";"no clouds";" ";"";"";"4.5";"";"";"";"";"";"";"18.0";"-7.5";"No precipitation";"12";"Surface of ground wet (standing water in small or large pools on surface).";"2.0";"";"";
"20.04.2022 06:00";"5.1";"749.5";"763.4";"-0.1";"62";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"4.5";"";"";"";"";"";"";"20.0";"-1.6";"No precipitation";"12";"";"";"";"";
"20.04.2022 03:00";"5.8";"749.6";"763.5";"-0.7";"80";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"2.5";"";"";"";"";"";"";
"20.04.2022 00:00";"7.7";"750.3";"764.0";"0.3";"72";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"20.0";"2.9";"";"";"";"";"";"";
"19.04.2022 21:00";"10.4";"750.0";"763.6";"0.2";"58";"Wind blowing from the east-northeast";"1";"";"";"20–30%.";" ";"";"";"";"14.2";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"2.3";"No precipitation";"12";"";"";"";"";
"19.04.2022 18:00";"13.4";"749.8";"763.2";"-0.3";"51";"Wind blowing from the east-northeast";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"1000-1500";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"3.4";"No precipitation";"12";"";"";"";"";
"19.04.2022 15:00";"13.5";"750.1";"763.6";"-0.6";"49";"Wind blowing from the north-east";"3";"";"";"70 – 80%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"50%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"3.0";"";"";"";"";"";"";
"19.04.2022 12:00";"9.9";"750.7";"764.3";"0.0";"59";"Wind blowing from the north-east";"2";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"20.0";"2.2";"";"";"";"";"";"";
"19.04.2022 09:00";"7.1";"750.7";"764.5";"0.3";"64";"Wind blowing from the east-northeast";"1";"";"";"90  or more, but not 100%";" ";"";"";"3.4";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"70 – 80%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"0.6";"No precipitation";"12";"Surface of ground wet (standing water in small or large pools on surface).";"2.0";"";"";
"19.04.2022 06:00";"3.5";"750.4";"764.4";"0.0";"69";"Wind blowing from the east-northeast";"1";"";"";"40%.";" ";"";"";"3.4";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"-1.7";"No precipitation";"12";"";"";"";"";
"19.04.2022 03:00";"3.5";"750.4";"764.5";"-0.4";"61";"Calm, no wind";"0";"";"";"40%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-3.3";"";"";"";"";"";"";
"19.04.2022 00:00";"5.2";"750.8";"764.8";"0.0";"49";"Wind blowing from the east-northeast";"1";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"-4.8";"";"";"";"";"";"";
"18.04.2022 21:00";"7.3";"750.8";"764.5";"0.7";"41";"Wind blowing from the east-northeast";"1";"";"";"60%.";" ";"";"";"";"11.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"-5.3";"No precipitation";"12";"";"";"";"";
"18.04.2022 18:00";"9.7";"750.1";"763.7";"-0.4";"33";"Wind blowing from the north-east";"1";"";"";"70 – 80%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus (often in bands) and Cirrostratus, or Cirrostratus alone, progressively invading the sky; they generally thicken as a whole, but the continuous veil does not reach 45 degrees above the horizon.";"20.0";"-6.1";"No precipitation";"12";"";"";"";"";
"18.04.2022 15:00";"11.0";"750.5";"764.2";"-1.0";"32";"Wind blowing from the east-northeast";"2";"";"";"60%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"-5.2";"";"";"";"";"";"";
"18.04.2022 12:00";"8.7";"751.5";"765.2";"-0.4";"39";"Wind blowing from the north-east";"2";"";"";"60%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus uncinus or fibratus, or both, progressively invading the sky; they generally thicken as a whole.";"20.0";"-4.6";"";"";"";"";"";"";
"18.04.2022 09:00";"5.5";"751.9";"765.9";"-0.3";"50";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"-0.5";"";"";"";"";"";"";"20.0";"-4.1";"No precipitation";"12";"Flooded.";"-1.0";"";"";
"18.04.2022 06:00";"0.6";"752.2";"766.4";"0.0";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"-0.5";"";"";"";"";"";"";"20.0";"-7.8";"No precipitation";"12";"";"";"";"";
"18.04.2022 03:00";"1.3";"752.2";"766.4";"-0.6";"52";"Wind blowing from the north-northeast";"1";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"-7.7";"";"";"";"";"";"";
"18.04.2022 00:00";"3.2";"752.8";"766.8";"-0.4";"44";"Wind blowing from the north-east";"1";"";"";"20–30%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-8.0";"";"";"";"";"";"";
"17.04.2022 21:00";"5.2";"753.2";"767.2";"0.3";"41";"Wind blowing from the north-northeast";"2";"";"";"90  or more, but not 100%";" ";"";"";"";"6.7";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"1500-2000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-7.1";"No precipitation";"12";"";"";"";"";
"17.04.2022 18:00";"5.7";"752.9";"766.8";"-0.4";"39";"Wind blowing from the north";"3";"";"";"90  or more, but not 100%";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"90  or more, but not 100%";"1500-2000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-7.2";"No precipitation";"12";"";"";"";"";
"17.04.2022 15:00";"5.4";"753.3";"767.2";"0.0";"41";"Wind blowing from the north-east";"3";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"1000-1500";"";"";"20.0";"-6.9";"";"";"";"";"";"";
"17.04.2022 12:00";"";"753.3";"767.3";"";"";"Calm, no wind";"0";"";"";"10%  or less, but not 0";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"200-300";"";"";"0.3";"-6.2";"";"";"";"";"";"";
"17.04.2022 09:00";"1.4";"752.8";"766.9";"0.6";"58";"Wind blowing from the north-northeast";"3";"";"";"70 – 80%.";" ";"";"";"-0.3";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"20.0";"-6.1";"No precipitation";"12";"Flooded.";"0.0";"";"";
"17.04.2022 06:00";"-0.1";"752.2";"766.4";"0.3";"63";"Wind blowing from the north";"3";"";"";"70 – 80%.";" ";"";"";"-0.1";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-6.4";"No precipitation";"12";"";"";"";"";
"17.04.2022 03:00";"1.0";"751.9";"766.0";"0.4";"61";"Wind blowing from the north-northeast";"2";"";"";"100%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"20.0";"-5.7";"";"";"";"";"";"";
"17.04.2022 00:00";"2.1";"751.5";"765.6";"0.5";"66";"Wind blowing from the north";"3";"";"";"50%.";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"20.0";"-3.7";"";"";"";"";"";"";
"16.04.2022 21:00";"2.8";"751.0";"765.1";"0.9";"72";"Wind blowing from the north-northeast";"2";"";"";"100%.";"Clouds generally dissolving or becoming less developed. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"3.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus in bands, or one or more layers of Altocumulus translucidus or opacus, progressively invading the sky; these Altocumulus clouds generally thicken as a whole.";"";"20.0";"-1.8";"0.2";"12";"";"";"";"";
"16.04.2022 18:00";"2.7";"750.1";"764.1";"1.1";"79";"Wind blowing from the north-northeast";"3";"";"10";"100%.";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"100%.";"600-1000";"";"";"20.0";"-0.6";"0.3";"12";"";"";"";"";
"16.04.2022 15:00";"2.6";"749.0";"763.0";"1.3";"80";"Wind blowing from the north-northeast";"3";"";"10";"100%.";"State of sky on the whole unchanged. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"600-1000";"";"";"20.0";"-0.6";"";"";"";"";"";"";
"16.04.2022 12:00";"2.1";"747.7";"761.7";"1.2";"89";"Wind blowing from the north-northeast";"3";"";"";"100%.";"Snow shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus capillatus (often with an anvil), with or without Cumulonimbus calvus, Cumulus, Stratocumulus, Stratus or pannus.";"100%.";"300-600";"";"";"19.0";"0.4";"";"";"";"";"";"";
"16.04.2022 09:00";"2.0";"746.5";"760.4";"0.8";"89";"Wind blowing from the north-northeast";"2";"";"";"100%.";"Snow shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"1.7";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"300-600";"";"";"16.0";"0.4";"6.0";"12";"Flooded.";"4.0";"";"";
"16.04.2022 06:00";"2.1";"745.7";"759.6";"0.7";"93";"Wind blowing from the north-east";"1";"";"";"100%.";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"2.1";"";"Stratus fractus or Cumulus fractus of bad weather, or both (pannus), usually below Altostratus or Nimbostratus.";"100%.";"200-300";"";"";"18.0";"1.1";"6.0";"12";"";"";"";"";
"16.04.2022 03:00";"5.0";"745.0";"758.7";"-0.8";"96";"Wind blowing from the north-northeast";"1";"";"";"100%.";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"100%.";"100-200";"";"";"4.3";"4.4";"";"";"";"";"";"";
"16.04.2022 00:00";"5.5";"745.8";"759.6";"-0.7";"93";"Calm, no wind";"0";"";"";"100%.";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"100%.";"300-600";"";"";"8.0";"4.5";"";"";"";"";"";"";
"15.04.2022 21:00";"6.7";"746.5";"760.3";"-0.1";"80";"Wind blowing from the east-northeast";"1";"";"";"100%.";"Rain shower(s), slight. ";"Shower(s).";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"11.9";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"100%.";"1000-1500";"";"";"16.0";"3.4";"0.5";"12";"";"";"";"";
"15.04.2022 18:00";"9.2";"746.6";"760.3";"-0.8";"58";"Wind blowing from the north-northeast";"1";"";"";"100%.";" ";"";"";"";"";"Stratocumulus other than Stratocumulus cumulogenitus.";"100%.";"1000-1500";"";"";"20.0";"1.3";"No precipitation";"12";"";"";"";"";
